NG1801,<rando>,2018/10/20 19:14, DB_url更新
NG1812,<門田朋己>,2018/10/20 19:13, 右上のラベルに言語を表示するよう変更
NG1801,<rando>,2018/10/20 19:07, Merge branch 'master' of https://github.com/jphacks/NG_1801
NG1801,<rando>,2018/10/20 19:07, DB_url更新
NG1801,<rando>,2018/10/20 19:06, DB_url更新
NG1808,<chon-sakata>,2018/10/20 19:05, Merge branch 'master' of github.com:jphacks/NG_1808
NG1808,<chon-sakata>,2018/10/20 19:04, 質問系実装中
NG1811,<maitaken>,2018/10/20 18:51, 検索機能の追加
NG1812,<門田朋己>,2018/10/20 18:47, BootStrapの参照を追加
NG1806,<kumachan0210>,2018/10/20 18:38, flower view
NG1812,<yusuke1526>,2018/10/20 18:38, Merge pull request #4 from jphacks/management
NG1811,<nobm>,2018/10/20 18:37, add pwd control
NG1801,<KazunariSekido>,2018/10/20 18:36, Merge pull request #5 from jphacks/choice
NG1801,<SEKIDO KAZUNARI>,2018/10/20 18:34, 商品名、栄養素の表示
NG1812,<Fumiya Kume>,2018/10/20 18:33, add github module
NG1812,<KageShiron>,2018/10/20 18:29, Merge pull request #3 from jphacks/friends
NG1808,<Ryo Ichikawa>,2018/10/20 18:23, add Chose Gift & Choose Sendee
NG1801,<Yuki Kurita>,2018/10/20 18:21, Realm導入
NG1812,<Yusuke Ueda>,2018/10/20 18:16, management追加
NG1811,<nobm>,2018/10/20 18:14, Merge branch 'master' of https://github.com/jphacks/NG_1811
NG1811,<nobm>,2018/10/20 18:14, add searchbox
NG1812,<kageshiron>,2018/10/20 18:11, Add kusa.svg
NG1812,<tmk815>,2018/10/20 18:08, Merge pull request #2 from jphacks/profile
NG1812,<門田朋己>,2018/10/20 18:07, 任意のIDで検索してQiita,GitHubの内容を表示できるよう変更,,,,
NG1801,<YukiKurita>,2018/10/20 18:07, Merge pull request #4 from jphacks/choice
NG1811,<maitaken>,2018/10/20 17:41, コマンド概要の追加
NG1811,<maitaken>,2018/10/20 17:35, Merge branch 'master' of https://github.com/jphacks/NG_1811
NG1811,<maitaken>,2018/10/20 17:34, サンプルの追加
NG1811,<nobm>,2018/10/20 17:32, upgrade manual input!!
NG1801,<SEKIDO KAZUNARI>,2018/10/20 17:25, URLからの画像表示
NG1811,<nobm>,2018/10/20 17:02, Merge branch 'master' of https://github.com/jphacks/NG_1811
NG1811,<nobm>,2018/10/20 17:02, update manual input
NG1811,<maitaken>,2018/10/20 16:57, modelの追加
NG1811,<maitaken>,2018/10/20 16:55, Modelからコマンド推薦を実装
NG1811,<maitaken>,2018/10/20 16:46, Merge branch 'master' of https://github.com/jphacks/NG_1811
NG1811,<nobm>,2018/10/20 16:46, 謝罪文
NG1806,<kumachan0210>,2018/10/20 16:44, temp
NG1811,<maitaken>,2018/10/20 16:40, Merge branch 'master' of https://github.com/jphacks/NG_1811
NG1811,<nobm>,2018/10/20 16:39, newfunction: manual input
NG1806,<kumachan0210>,2018/10/20 16:35, Merge remote-tracking branch 'origin/master' into kuma
NG1806,<kumachan0210>,2018/10/20 16:34, Show_plants
NG1812,<tmk815>,2018/10/20 16:34, Merge pull request #1 from jphacks/profile
NG1812,<門田朋己>,2018/10/20 16:32, GitHubからリポジトリ名,URL,言語を取得、Qiitaから記事タイトル,URLを取得,,
NG1812,<Taka>,2018/10/20 16:31, add FetchFromGithub.go
NG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/20 16:23, 円グラフ
NG1801,<Yuki Kurita>,2018/10/20 16:22, AppDelegateの修正
NG1801,<YukiKurita>,2018/10/20 16:16, Merge pull request #3 from jphacks/nav-bar
NG1801,<YukiKurita>,2018/10/20 16:16, Merge branch 'master' into nav-bar
NG1812,<kageshiron>,2018/10/20 16:13, Add friends
NG1801,<Yuki Kurita>,2018/10/20 16:13, 設定画面のレイアウト完了
NG1808,<kuwayamatakuya>,2018/10/20 16:08, add 「あなたのことを教えてね」画面の見た目
NG1811,<maitaken>,2018/10/20 16:03, Merge branch 'master' of https://github.com/jphacks/NG_1811
NG1811,<nobm>,2018/10/20 16:03, update ML args
NG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/20 15:56, Merge branch 'kuma' of https://github.com/jphacks/NG_1806
NG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/20 15:55, メッセージヴュー
NG1811,<nobm>,2018/10/20 15:55, for ML
NG1806,<kumachan0210>,2018/10/20 15:53, imageはった。
NG1811,<maitaken>,2018/10/20 15:41, Merge branch 'master' of https://github.com/jphacks/NG_1811
NG1811,<maitaken>,2018/10/20 15:41, ひとまずコミット
NG1811,<nobm>,2018/10/20 15:40, hello ml
NG1801,<YukiKurita>,2018/10/20 15:31, Merge pull request #2 from jphacks/condition
NG1801,<SEKIDO KAZUNARI>,2018/10/20 15:31, レイアウト完成
NG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/20 15:26, Merge branch 'kuma' of https://github.com/jphacks/NG_1806
NG1808,<chon-sakata>,2018/10/20 15:24, Merge branch 'master' of github.com:jphacks/NG_1808
NG1808,<chon-sakata>,2018/10/20 15:24, Facebookログイン・ログアウトのしくみ、UserDataの作成
NG1806,<kumachan0210>,2018/10/20 15:21, static
NG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/20 15:20, メッセージ見るやつ
NG1806,<kumachan0210>,2018/10/20 14:55, 押し出し
NG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/20 14:49, 応援メッセージの送信画面
NG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/20 14:39, Merge branch 'kuma' of https://github.com/jphacks/NG_1806
NG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/20 14:38, あばばばb
NG1806,<kumachan0210>,2018/10/20 14:35, スクリプト途中
NG1808,<kuwayamatakuya>,2018/10/20 14:21, add UIのprefab
NG1811,<nobm>,2018/10/20 14:21, Merge branch 'master' of https://github.com/jphacks/NG_1811
NG1811,<nobm>,2018/10/20 14:21, hello world
NG1811,<maitaken>,2018/10/20 14:07, コマンドの説明文の追加
NG1811,<maitaken>,2018/10/20 14:06, モデルを追加
NG1811,<maitaken>,2018/10/20 14:06, モデルも保存するように変更
NG1801,<SEKIDO KAZUNARI>,2018/10/20 13:47, pulldown実装前
NG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/20 13:36, NCMB
NG1808,<kuwayamatakuya>,2018/10/20 12:02, add「 送る」ウィンドウUIの見た目
NG1808,<kuwayamatakuya>,2018/10/20 11:43, add TexturesにUI素材画像
NG1811,<maitaken>,2018/10/20 11:29, コマンドの説明が入ったファイルの追加
NG1806,<kumachan0210>,2018/10/20 11:19, mainmenu_v1
NG1801,<KazunariSekido>,2018/10/20 11:17, Merge pull request #1 from jphacks/condition
NG1801,<SEKIDO KAZUNARI>,2018/10/20 11:15, botton 名前変更
NG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/20 11:10, スタート画面
NG1801,<SEKIDO KAZUNARI>,2018/10/20 11:09, 画面遷移追加
NG1801,<SEKIDO KAZUNARI>,2018/10/20 11:03, converted file name
NG1811,<maitaken>,2018/10/20 11:01, 訓練データの追加
NG1811,<maitaken>,2018/10/20 11:01, モデルを作成するプログラムを作成
NG1811,<maitaken>,2018/10/20 11:00, 作成後のモデルファイルの追加
NG1802,<yushi_jack>,2018/10/20 10:34, プロジェクトの作成
NG1811,<maitaken>,2018/10/20 10:28, Merge branch 'master' of https://github.com/jphacks/NG_1811
NG1811,<maitaken>,2018/10/20 10:28, Ngram作成のプログラムの追加
NG1811,<maitaken>,2018/10/20 10:27, コマンドのデータセットの作成
NG1808,<chon-sakata>,2018/10/20 10:26, Facebookログイン系
NG1811,<maitaken>,2018/10/20 10:26, .gitignoreの追加
NG1801,<rando>,2018/10/20 10:21, conflict解消
NG1801,<rando>,2018/10/20 10:19, conflict解消
NG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/20 10:14, 名前入力画面
NG1801,<rando>,2018/10/20 10:13, conflict解消
NG1802,<Saji Ayahito>,2018/10/20 10:01, .gitignoreを追加
NG1811,<nobm>,2018/10/20 9:49, vue init
NG1808,<chon-sakata>,2018/10/20 9:37, move gitignore & Unityプロジェクト移動
NG1811,<maitaken>,2018/10/20 9:33, 9:30
NG1808,<chon-sakata>,2018/10/20 9:31, move gitignore
NG1808,<chon-sakata>,2018/10/20 9:29, add gitignore
NG1801,<rando>,2018/10/20 3:34, comment
NG1801,<rando>,2018/10/20 3:09, 仮
NG1801,<SEKIDO KAZUNARI>,2018/10/20 2:53, 画面遷移
NG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/18 19:30, テスト
NG1806,<kumachan0210>,2018/10/18 19:27, test
NG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/18 19:09, 初期設定
NG1805,<yuya ochiai>,2018/10/18 15:01, 4rd commit
NG1805,<yuya ochiai>,2018/10/18 10:31, 3rd commit
NG1805,<yuya ochiai>,2018/10/18 10:30, 3rd commit
NG1805,<yuya ochiai>,2018/10/18 10:09, second commit
NG1805,<yuya ochiai>,2018/10/17 16:36, first commit
NG1805,<落合裕也>,2018/10/17 16:27, Initial commitNG1806,<LAPTOP-KAR0J5S8\suginomasashi>,2018/10/21 11:41, (HEAD -> master, origin/master, origin/HEAD) 水やり
NG1801,<rando>,2018/10/17 0:41, new
